"No.","Time","Source","Destination","Protocol","Length","Info"
"36","16.033792808","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=641 Ack=1 Win=64256 Len=40 TSval=3858965535 TSecr=2016782405"
"37","16.033911604","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=681 Win=65152 Len=0 TSval=2016783406 TSecr=3858965535"
"38","17.037547407","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=681 Ack=1 Win=64256 Len=40 TSval=3858966539 TSecr=2016783406"
"39","17.037656911","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=721 Win=65152 Len=0 TSval=2016784410 TSecr=3858966539"
"40","18.039658275","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=721 Ack=1 Win=64256 Len=40 TSval=3858967542 TSecr=2016784410"
"41","18.039769822","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=761 Win=65152 Len=0 TSval=2016785412 TSecr=3858967542"
"42","19.040681012","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=761 Ack=1 Win=64256 Len=40 TSval=3858968543 TSecr=2016785412"
"43","19.040772349","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=801 Win=65152 Len=0 TSval=2016786413 TSecr=3858968543"
"44","20.044718349","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=801 Ack=1 Win=64256 Len=40 TSval=3858969548 TSecr=2016786413"
"45","20.044835812","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=841 Win=65152 Len=0 TSval=2016787417 TSecr=3858969548"
"46","21.045253677","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=841 Ack=1 Win=64256 Len=40 TSval=3858970549 TSecr=2016787417"
"47","21.045307929","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=881 Win=65152 Len=0 TSval=2016788418 TSecr=3858970549"
"48","22.046682024","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=881 Ack=1 Win=64256 Len=40 TSval=3858971551 TSecr=2016788418"
"49","22.046794654","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=921 Win=65152 Len=0 TSval=2016789419 TSecr=3858971551"
"50","23.050915099","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=921 Ack=1 Win=64256 Len=40 TSval=3858972556 TSecr=2016789419"
"51","23.051034687","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=961 Win=65152 Len=0 TSval=2016790424 TSecr=3858972556"
"52","24.053973446","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=961 Ack=1 Win=64256 Len=40 TSval=3858973559 TSecr=2016790424"
"53","24.054096617","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1001 Win=65152 Len=0 TSval=2016791427 TSecr=3858973559"
"54","25.055060406","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1001 Ack=1 Win=64256 Len=40 TSval=3858974561 TSecr=2016791427"
"55","25.055148159","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1041 Win=65152 Len=0 TSval=2016792428 TSecr=3858974561"
"56","26.057069623","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1041 Ack=1 Win=64256 Len=40 TSval=3858975563 TSecr=2016792428"
"57","26.057184336","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1081 Win=65152 Len=0 TSval=2016793430 TSecr=3858975563"
"58","27.058507519","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1081 Ack=1 Win=64256 Len=40 TSval=3858976565 TSecr=2016793430"
"59","27.058557271","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1121 Win=65152 Len=0 TSval=2016794431 TSecr=3858976565"
"60","28.058971170","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1121 Ack=1 Win=64256 Len=40 TSval=3858977566 TSecr=2016794431"
"61","28.059038255","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1161 Win=65152 Len=0 TSval=2016795432 TSecr=3858977566"
"62","29.063560392","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1161 Ack=1 Win=64256 Len=40 TSval=3858978571 TSecr=2016795432"
"63","29.063687896","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1201 Win=65152 Len=0 TSval=2016796436 TSecr=3858978571"
"64","30.065340297","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1201 Ack=1 Win=64256 Len=40 TSval=3858979574 TSecr=2016796436"
"65","30.065425633","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1241 Win=65152 Len=0 TSval=2016797438 TSecr=3858979574"
"66","31.066784153","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1241 Ack=1 Win=64256 Len=40 TSval=3858980576 TSecr=2016797438"
"67","31.066869489","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1281 Win=65152 Len=0 TSval=2016798439 TSecr=3858980576"
"68","32.067532131","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1281 Ack=1 Win=64256 Len=40 TSval=3858981577 TSecr=2016798439"
"69","32.067608134","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1321 Win=65152 Len=0 TSval=2016799440 TSecr=3858981577"
"70","33.069042063","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1321 Ack=1 Win=64256 Len=40 TSval=3858982579 TSecr=2016799440"
"71","33.069094315","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1361 Win=65152 Len=0 TSval=2016800442 TSecr=3858982579"
"72","34.070353716","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1361 Ack=1 Win=64256 Len=40 TSval=3858983580 TSecr=2016800442"
"73","34.070445427","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1401 Win=65152 Len=0 TSval=2016801443 TSecr=3858983580"
"74","35.073286247","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1401 Ack=1 Win=64256 Len=40 TSval=3858984584 TSecr=2016801443"
"75","35.073402250","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1441 Win=65152 Len=0 TSval=2016802446 TSecr=3858984584"
"76","36.075842591","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1441 Ack=1 Win=64256 Len=40 TSval=3858985587 TSecr=2016802446"
"77","36.075947053","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1481 Win=65152 Len=0 TSval=2016803449 TSecr=3858985587"
"78","37.076633925","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1481 Ack=1 Win=64256 Len=40 TSval=3858986588 TSecr=2016803449"
"79","37.076720470","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1521 Win=65152 Len=0 TSval=2016804449 TSecr=3858986588"
"80","38.081505970","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1521 Ack=1 Win=64256 Len=40 TSval=3858987594 TSecr=2016804449"
"81","38.081620265","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1561 Win=65152 Len=0 TSval=2016805454 TSecr=3858987594"
"82","39.083630150","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1561 Ack=1 Win=64256 Len=40 TSval=3858988596 TSecr=2016805454"
"83","39.083785655","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1601 Win=65152 Len=0 TSval=2016806456 TSecr=3858988596"
"84","40.085128522","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1601 Ack=1 Win=64256 Len=40 TSval=3858989598 TSecr=2016806456"
"85","40.085229650","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1641 Win=65152 Len=0 TSval=2016807458 TSecr=3858989598"
"86","41.087604980","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1641 Ack=1 Win=64256 Len=40 TSval=3858990601 TSecr=2016807458"
"87","41.087716525","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1681 Win=65152 Len=0 TSval=2016808460 TSecr=3858990601"
"88","42.089288965","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1681 Ack=1 Win=64256 Len=40 TSval=3858991603 TSecr=2016808460"
"89","42.089369717","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1721 Win=65152 Len=0 TSval=2016809462 TSecr=3858991603"
"90","43.090480690","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1721 Ack=1 Win=64256 Len=40 TSval=3858992605 TSecr=2016809462"
"91","43.090579776","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1761 Win=65152 Len=0 TSval=2016810463 TSecr=3858992605"
"92","44.094501203","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1761 Ack=1 Win=64256 Len=40 TSval=3858993609 TSecr=2016810463"
"93","44.094606872","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1801 Win=65152 Len=0 TSval=2016811467 TSecr=3858993609"
"94","45.096384766","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1801 Ack=1 Win=64256 Len=40 TSval=3858994612 TSecr=2016811467"
"95","45.096508520","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1841 Win=65152 Len=0 TSval=2016812469 TSecr=3858994612"
"96","46.098483055","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1841 Ack=1 Win=64256 Len=40 TSval=3858995614 TSecr=2016812469"
"97","46.098589808","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1881 Win=65152 Len=0 TSval=2016813471 TSecr=3858995614"
"98","47.100735607","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1881 Ack=1 Win=64256 Len=40 TSval=3858996617 TSecr=2016813471"
"99","47.100827235","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1921 Win=65152 Len=0 TSval=2016814473 TSecr=3858996617"
"100","48.104504160","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1921 Ack=1 Win=64256 Len=40 TSval=3858997621 TSecr=2016814473"
"101","48.104606288","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=1961 Win=65152 Len=0 TSval=2016815477 TSecr=3858997621"
"102","49.108718611","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=1961 Ack=1 Win=64256 Len=40 TSval=3858998626 TSecr=2016815477"
"103","49.108822947","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2001 Win=65152 Len=0 TSval=2016816481 TSecr=3858998626"
"104","50.114087529","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2001 Ack=1 Win=64256 Len=40 TSval=3858999632 TSecr=2016816481"
"105","50.114189032","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2041 Win=65152 Len=0 TSval=2016817487 TSecr=3858999632"
"106","51.115777171","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2041 Ack=1 Win=64256 Len=40 TSval=3859000634 TSecr=2016817487"
"107","51.115883007","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2081 Win=65152 Len=0 TSval=2016818488 TSecr=3859000634"
"108","52.116325395","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2081 Ack=1 Win=64256 Len=40 TSval=3859001635 TSecr=2016818488"
"109","52.116400564","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2121 Win=65152 Len=0 TSval=2016819489 TSecr=3859001635"
"110","53.117260850","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2121 Ack=1 Win=64256 Len=40 TSval=3859002636 TSecr=2016819489"
"111","53.117334768","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2161 Win=65152 Len=0 TSval=2016820490 TSecr=3859002636"
"112","54.118359404","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2161 Ack=1 Win=64256 Len=40 TSval=3859003638 TSecr=2016820490"
"113","54.118473949","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2201 Win=65152 Len=0 TSval=2016821491 TSecr=3859003638"
"114","55.119939449","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2201 Ack=1 Win=64256 Len=40 TSval=3859004640 TSecr=2016821491"
"115","55.120049244","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2241 Win=65152 Len=0 TSval=2016822493 TSecr=3859004640"
"116","56.124518250","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2241 Ack=1 Win=64256 Len=40 TSval=3859005645 TSecr=2016822493"
"117","56.124643211","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2281 Win=65152 Len=0 TSval=2016823497 TSecr=3859005645"
"118","57.126150303","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2281 Ack=1 Win=64256 Len=40 TSval=3859006647 TSecr=2016823497"
"119","57.126265764","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2321 Win=65152 Len=0 TSval=2016824499 TSecr=3859006647"
"120","58.129251103","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2321 Ack=1 Win=64256 Len=40 TSval=3859007650 TSecr=2016824499"
"121","58.129361648","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2361 Win=65152 Len=0 TSval=2016825502 TSecr=3859007650"
"122","59.130199986","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2361 Ack=1 Win=64256 Len=40 TSval=3859008652 TSecr=2016825502"
"123","59.130294655","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2401 Win=65152 Len=0 TSval=2016826503 TSecr=3859008652"
"124","60.132766295","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2401 Ack=1 Win=64256 Len=40 TSval=3859009655 TSecr=2016826503"
"125","60.132886089","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2441 Win=65152 Len=0 TSval=2016827505 TSecr=3859009655"
"126","61.133849335","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2441 Ack=1 Win=64256 Len=40 TSval=3859010656 TSecr=2016827505"
"127","61.133962213","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2481 Win=65152 Len=0 TSval=2016828507 TSecr=3859010656"
"128","62.136567688","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2481 Ack=1 Win=64256 Len=40 TSval=3859011659 TSecr=2016828507"
"129","62.136650024","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2521 Win=65152 Len=0 TSval=2016829509 TSecr=3859011659"
"130","63.138380416","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2521 Ack=1 Win=64256 Len=40 TSval=3859012662 TSecr=2016829509"
"131","63.138455959","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2561 Win=65152 Len=0 TSval=2016830511 TSecr=3859012662"
"132","64.141234164","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2561 Ack=1 Win=64256 Len=40 TSval=3859013665 TSecr=2016830511"
"133","64.141332124","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2601 Win=65152 Len=0 TSval=2016831514 TSecr=3859013665"
"134","65.142266949","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2601 Ack=1 Win=64256 Len=40 TSval=3859014666 TSecr=2016831514"
"135","65.142329450","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2641 Win=65152 Len=0 TSval=2016832515 TSecr=3859014666"
"136","66.143945590","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2641 Ack=1 Win=64256 Len=40 TSval=3859015668 TSecr=2016832515"
"137","66.144061134","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2681 Win=65152 Len=0 TSval=2016833517 TSecr=3859015668"
"138","67.145082439","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2681 Ack=1 Win=64256 Len=40 TSval=3859016670 TSecr=2016833517"
"139","67.145194150","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2721 Win=65152 Len=0 TSval=2016834518 TSecr=3859016670"
"140","68.147090573","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2721 Ack=1 Win=64256 Len=40 TSval=3859017672 TSecr=2016834518"
"141","68.147221909","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2761 Win=65152 Len=0 TSval=2016835520 TSecr=3859017672"
"142","69.148823093","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2761 Ack=1 Win=64256 Len=40 TSval=3859018675 TSecr=2016835520"
"143","69.148926220","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2801 Win=65152 Len=0 TSval=2016836522 TSecr=3859018675"
"144","70.151215443","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2801 Ack=1 Win=64256 Len=40 TSval=3859019678 TSecr=2016836522"
"145","70.151297195","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2841 Win=65152 Len=0 TSval=2016837524 TSecr=3859019678"
"146","71.153569689","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2841 Ack=1 Win=64256 Len=40 TSval=3859020680 TSecr=2016837524"
"147","71.153677524","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2881 Win=65152 Len=0 TSval=2016838526 TSecr=3859020680"
"148","72.157040373","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2881 Ack=1 Win=64256 Len=40 TSval=3859021684 TSecr=2016838526"
"149","72.157146626","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2921 Win=65152 Len=0 TSval=2016839530 TSecr=3859021684"
"150","73.158838096","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2921 Ack=1 Win=64256 Len=40 TSval=3859022686 TSecr=2016839530"
"151","73.158970599","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=2961 Win=65152 Len=0 TSval=2016840532 TSecr=3859022686"
"152","74.159988972","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=2961 Ack=1 Win=64256 Len=40 TSval=3859023688 TSecr=2016840532"
"153","74.160057056","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=3001 Win=65152 Len=0 TSval=2016841533 TSecr=3859023688"
"154","75.161725023","192.168.64.3","192.168.64.2","TCP","108","56330  >  5000 [PSH, ACK] Seq=3001 Ack=1 Win=64256 Len=40 TSval=3859024690 TSecr=2016841533"
"155","75.161822275","192.168.64.2","192.168.64.3","TCP","68","5000  >  56330 [ACK] Seq=1 Ack=3041 Win=65152 Len=0 TSval=2016842534 TSecr=3859024690"
