"No.","Time","Source","Destination","Protocol","Length","Info"
"24","10.024202515","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=401 Ack=1 Win=64256 Len=40 TSval=3858799620 TSecr=2016616494"
"25","10.024285515","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=441 Win=65152 Len=0 TSval=2016617496 TSecr=3858799620"
"26","11.025539646","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=441 Ack=1 Win=64256 Len=40 TSval=3858800622 TSecr=2016617496"
"27","11.025647063","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=481 Win=65152 Len=0 TSval=2016618497 TSecr=3858800622"
"28","12.031591540","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=481 Ack=1 Win=64256 Len=40 TSval=3858801625 TSecr=2016618497"
"29","12.031666915","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=521 Win=65152 Len=0 TSval=2016619503 TSecr=3858801625"
"30","13.036825430","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=521 Ack=1 Win=64256 Len=40 TSval=3858802633 TSecr=2016619503"
"31","13.036913764","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=561 Win=65152 Len=0 TSval=2016620508 TSecr=3858802633"
"32","14.041642235","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=561 Ack=1 Win=64256 Len=40 TSval=3858803638 TSecr=2016620508"
"33","14.041736694","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=601 Win=65152 Len=0 TSval=2016621513 TSecr=3858803638"
"34","15.043553782","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=601 Ack=1 Win=64256 Len=40 TSval=3858804639 TSecr=2016621513"
"35","15.043658365","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=641 Win=65152 Len=0 TSval=2016622515 TSecr=3858804639"
"36","16.044870409","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=641 Ack=1 Win=64256 Len=40 TSval=3858805641 TSecr=2016622515"
"37","16.044953617","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=681 Win=65152 Len=0 TSval=2016623516 TSecr=3858805641"
"38","17.046668120","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=681 Ack=1 Win=64256 Len=40 TSval=3858806642 TSecr=2016623516"
"39","17.046770328","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=721 Win=65152 Len=0 TSval=2016624518 TSecr=3858806642"
"40","18.047867120","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=721 Ack=1 Win=64256 Len=40 TSval=3858807644 TSecr=2016624518"
"41","18.047905745","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=761 Win=65152 Len=0 TSval=2016625519 TSecr=3858807644"
"42","19.053026755","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=761 Ack=1 Win=64256 Len=40 TSval=3858808648 TSecr=2016625519"
"43","19.053131464","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=801 Win=65152 Len=0 TSval=2016626524 TSecr=3858808648"
"44","20.056742636","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=801 Ack=1 Win=64256 Len=40 TSval=3858809652 TSecr=2016626524"
"45","20.056833886","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=841 Win=65152 Len=0 TSval=2016627528 TSecr=3858809652"
"46","21.058198343","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=841 Ack=1 Win=64256 Len=40 TSval=3858810654 TSecr=2016627528"
"47","21.058302801","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=881 Win=65152 Len=0 TSval=2016628530 TSecr=3858810654"
"48","22.059445256","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=881 Ack=1 Win=64256 Len=40 TSval=3858811655 TSecr=2016628530"
"49","22.059528173","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=921 Win=65152 Len=0 TSval=2016629531 TSecr=3858811655"
"50","23.064728055","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=921 Ack=1 Win=64256 Len=40 TSval=3858812660 TSecr=2016629531"
"51","23.064844306","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=961 Win=65152 Len=0 TSval=2016630536 TSecr=3858812660"
"52","24.069042643","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=961 Ack=1 Win=64256 Len=40 TSval=3858813664 TSecr=2016630536"
"53","24.069148226","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=1001 Win=65152 Len=0 TSval=2016631540 TSecr=3858813664"
"54","25.070784430","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=1001 Ack=1 Win=64256 Len=40 TSval=3858814666 TSecr=2016631540"
"55","25.070861972","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=1041 Win=65152 Len=0 TSval=2016632542 TSecr=3858814666"
"56","26.075402850","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=1041 Ack=1 Win=64256 Len=40 TSval=3858815670 TSecr=2016632542"
"57","26.075498976","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=1081 Win=65152 Len=0 TSval=2016633547 TSecr=3858815670"
"58","1829.992814775","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=1081 Ack=1 Win=64256 Len=40 TSval=3858816676 TSecr=2016633547"
"59","1829.992930692","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [ACK] Seq=1 Ack=1121 Win=65152 Len=0 TSval=2016634552 TSecr=3858816676"
"60","1829.993310610","192.168.64.2","192.168.64.3","TCP","68","5000  >  59102 [FIN, ACK] Seq=1 Ack=1121 Win=65152 Len=0 TSval=2016634553 TSecr=3858816676"
"61","1829.995465532","192.168.64.3","192.168.64.2","TCP","68","59102  >  5000 [ACK] Seq=1121 Ack=2 Win=64256 Len=0 TSval=3858816679 TSecr=2016634553"
"62","1830.993849110","192.168.64.3","192.168.64.2","TCP","108","59102  >  5000 [PSH, ACK] Seq=1121 Ack=2 Win=64256 Len=40 TSval=3858817677 TSecr=2016634553"
"63","1830.993935902","192.168.64.2","192.168.64.3","TCP","56","5000  >  59102 [RST] Seq=2 Win=0 Len=0"
